id,phy,clas,ord,fam,gen,tx,txa
5992,Annelida,Polychaeta,,Maldanidae,Praxillella,Praxillellainis,Praxillella affinis
5991,Annelida,Polychaeta,,Maldanidae,Praxillella,Praxillella gracilis,Praxillella gracilis
5993,Annelida,Polychaeta,,Maldanidae,Praxillella,Praxillella lophoseta,Praxillella lophoseta
5994,Annelida,Polychaeta,,Maldanidae,Praxillella,Praxillella praetermissa,Praxillella praetermissa
5995,Annelida,Polychaeta,,Maldanidae,Praxillura,Praxillura,Praxillura
5996,Annelida,Polychaeta,,Maldanidae,Praxillura,Praxillura longissima,Praxillura longissima
5997,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Prenantia,Prenantia cheilostoma,Prenantia cheilostoma
6703,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Prenantia,Smittina cheilostoma,Prenantia cheilostoma
6704,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Prenantia,Smittina cheilostomata,Prenantia cheilostoma
5998,Cephalorhyncha,Priapulida,,,,Priapulida,Priapulida
5999,Cephalorhyncha,Priapulida,,,,PRIAPULIDA,Priapulida
6000,Cephalorhyncha,Priapulida,Priapulomorpha,Priapulidae,,Priapulidae,Priapulidae
6001,Cephalorhyncha,Priapulida,Priapulomorpha,Priapulidae,Priapulus,Priapulus caudatus,Priapulus caudatus
4417,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Minuspio,Prionospio
6002,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio
6011,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio Minuspio cirrifera,Prionospio
6014,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospios,Prionospio
6003,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio aluta,Prionospio aluta
6005,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio caspersi,Prionospio caspersi
4418,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Minuspio cirrifera,Prionospio cirrifera
6006,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio cirrifera,Prionospio cirrifera
6007,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio dubia,Prionospio dubia
6008,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio ehlersi,Prionospio ehlersi
6009,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio fallax,Prionospio fallax
6010,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio malmgreni,Prionospio malmgreni
4419,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Minuspio multibranchiata,Prionospio multibranchiata
6012,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio multibranchiata,Prionospio multibranchiata
6013,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio pulchra,Prionospio pulchra
6015,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio saldanha,Prionospio saldanha
6016,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio steenstrupi,Prionospio steenstrupi
6017,Arthropoda,Ostracoda,Myodocopida,Cylindroleberididae,Prionotoleberis,Prionotoleberis norvegica,Prionotoleberis norvegica
6018,Annelida,Clitellata,Haplotaxida,Naididae,Pristina,Pristina,Pristina
6019,Annelida,Clitellata,Haplotaxida,Naididae,Pristina,Pristina longiseta,Pristina longiseta
6020,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Proameira,Proameira,Proameira
6021,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Proameira,Proameira echinipes,Proameira echinipes
6022,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Proameira,Proameira hiddensoensis,Proameira hiddensoensis
6023,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Proameira,Proameira signata,Proameira signata
6024,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Proameira,Proameira simplex,Proameira simplex
6026,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Procampylaspis,Procampylaspis armata,Procampylaspis armata
6027,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Proceraea,Proceraea
890,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Autolytus aurantiacus,Proceraea aurantiaca
6028,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Proceraea aurantiaca,Proceraea aurantiaca
6029,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Proceraea cornuta,Proceraea cornuta
6030,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Proceraea picta,Proceraea picta
6031,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Proceraea prismatica,Proceraea prismatica
6032,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Proceraea scapularis,Proceraea scapularis
6033,Annelida,Polychaeta,Phyllodocida,Syllidae,Procerastea,Procerastea,Procerastea
6034,Annelida,Polychaeta,Phyllodocida,Syllidae,Procerastea,Procerastea halleziana,Procerastea halleziana
6035,Annelida,Polychaeta,Phyllodocida,Syllidae,Procerastea,Procerastea nematodes,Procerastea nematodes
6036,Platyhelminthes,Rhabditophora,Tricladida,Procerodidae,Procerodes,Procerodes littoralis,Procerodes littoralis
6037,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa,Processa
6038,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa canaliculata,Processa canaliculata
6039,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa edulis,Processa edulis
6040,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa edulis crassipes,Processa edulis crassipes
6041,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa edulis edulis,Processa edulis edulis
6042,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa elegantula,Processa elegantula
6043,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa macrophthalma,Processa macrophthalma
6044,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa modica,Processa modica
6045,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa modica modica,Processa modica modica
6046,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa nouveli,Processa nouveli
6047,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa nouveli holthuisi,Processa nouveli holthuisi
6048,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa nouveli nouveli,Processa nouveli nouveli
6049,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa parva,Processa parva
6050,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,Processa robusta,Processa robusta
6051,Arthropoda,Malacostraca,Decapoda,Processidae,,Processidae,Processidae
6052,Mollusca,Caudofoveata,Chaetodermatida,Prochaetodermatidae,Prochaetoderma,Prochaetoderma raduliferum,Prochaetoderma raduliferum
6053,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,Procladius,Procladius
6054,Annelida,Polychaeta,Terebellida,Terebellidae,Proclea,Proclea,Proclea
6055,Annelida,Polychaeta,Terebellida,Terebellidae,Proclea,Proclea graffi,Proclea graffii
6056,Annelida,Polychaeta,Terebellida,Terebellidae,Proclea,Proclea graffii,Proclea graffii
6057,Annelida,Polychaeta,Terebellida,Terebellidae,Proclea,Proclea malmgreni,Proclea malmgreni
6058,Annelida,Polychaeta,,Maldanidae,Proclymene,Proclymene muelleri,Proclymene muelleri
6059,Arthropoda,Malacostraca,Isopoda,Dajidae,Prodajus,Prodajus ostendensis,Prodajus ostendensis
6060,Annelida,Polychaeta,Echiuroidea,Bonelliidae,Prometor,Prometor,Prometor
6061,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,Propebela bergensis,Propebela bergensis
4935,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,Oenopota cancellata,Propebela cancellata
6062,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,Propebela harpularia,Propebela harpularia
4938,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,Oenopota rufa,Propebela rufa
6063,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,Propebela rufa,Propebela rufa
6064,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,Propebela scalaris,Propebela scalaris
6065,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,Propebela scalaroides,Propebela scalaroides
4941,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,Oenopota turricula,Propebela turricula
6066,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,Propebela turricula,Propebela turricula
6067,Mollusca,Gastropoda,,Lepetidae,Propilidium,Propilidium exiguum,Propilidium exiguum
6068,Arthropoda,Ostracoda,Podocopida,Pontocyprididae,Propontocypris,Propontocypris Propontocypris trigonella,Propontocypris
6069,Platyhelminthes,Rhabditophora,Lecithoepitheliata,Prorhynchidae,Prorhynchus,Prorhynchus stagnalis,Prorhynchus stagnalis
6070,Annelida,Polychaeta,,Scalibregmatidae,Proscalibregma,Proscalibregma,Proscalibregma
6073,Annelida,Polychaeta,Phyllodocida,Syllidae,Prosphaerosyllis,Prosphaerosyllis,Prosphaerosyllis
6074,Annelida,Polychaeta,Phyllodocida,Syllidae,Prosphaerosyllis,Prosphaerosyllis campoyi,Prosphaerosyllis campoyi
6075,Annelida,Polychaeta,Phyllodocida,Syllidae,Prosphaerosyllis,Prosphaerosyllis chauseyensis,Prosphaerosyllis chauseyensis
6076,Annelida,Polychaeta,Phyllodocida,Syllidae,Prosphaerosyllis,Prosphaerosyllis tetralix,Prosphaerosyllis tetralix
6799,Annelida,Polychaeta,Phyllodocida,Syllidae,Prosphaerosyllis,Sphaerosyllis tetralix,Prosphaerosyllis tetralix
6077,Platyhelminthes,Rhabditophora,Polycladida,Euryleptidae,Prostheceraeus,Prostheceraeus vittatus,Prostheceraeus vittatus
6078,Nemertea,Enopla,Monostilifera,Prostomatidae,Prostoma,Prostoma,Prostoma
6079,Nemertea,Enopla,Monostilifera,Prostomatidae,Prostoma,Prostoma graecense,Prostoma graecense
6081,Annelida,Polychaeta,Sabellida,Serpulidae,Protis,Protis arctica,Protis arctica
6082,Foraminifera,Monothalamea,Astrorhizida,Botellinidae,Protobotellina,Protobotellina,Protobotellina
6084,Annelida,Polychaeta,Terebellida,Cirratulidae,Protocirrineris,Protocirrineris,Protocirrineris
6085,Annelida,Polychaeta,Terebellida,Cirratulidae,Protocirrineris,Protocirrineris chrysoderma,Protocirrineris chrysoderma
6086,Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea,Protodorvillea,Protodorvillea
6087,Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea,Protodorvillea atlantica,Protodorvillea atlantica
6088,Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea,Protodorvillea biarticulata,Protodorvillea biarticulata
6089,Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea,Protodorvillea kefersteini,Protodorvillea kefersteini
6090,Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea,Protodorvillea kefersteinia,Protodorvillea kefersteini
6092,Annelida,Polychaeta,,Protodriloididae,Protodriloides,Protodriloides,Protodriloides
6093,Annelida,Polychaeta,,Protodriloididae,Protodriloides,Protodriloides chaetifer,Protodriloides chaetifer
6094,Annelida,Polychaeta,,Protodriloididae,,Protodriloididae,Protodriloididae
6095,Annelida,Polychaeta,,Protodrilidae,,Protodrilus,Protodrilus
6096,Annelida,Polychaeta,,Protodrilidae,Protodrilus,Protodrilus oculifer,Protodrilus oculifer
6098,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Protomedeia,Protomedeia,Protomedeia
6099,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Protomedeia,Protomedeia fasciata,Protomedeia fasciata
6100,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Protomedeia,Protomedia fasciata,Protomedeia fasciata
6101,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Protomystides,Protomystides,Protomystides
6102,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Protomystides,Protomystides bidentata,Protomystides bidentata
6103,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Protomystides,Protomystides exigua,Protomystides exigua
6138,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Protomystides,Pseudeulalia exigua,Protomystides exigua
6104,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Protopsammotopa,Protopsammotopa norvegica,Protopsammotopa norvegica
6105,Porifera,Demospongiae,Suberitida,Suberitidae,Protosuberites,Protosuberites,Protosuberites
6080,Porifera,Demospongiae,Suberitida,Suberitidae,Protosuberites,Prosuberites epiphytum,Protosuberites epiphytum
6106,Porifera,Demospongiae,Suberitida,Suberitidae,Protosuberites,Protosuberites epiphytum,Protosuberites epiphytum
6107,,,,,,PROTOZOA,Protozoa
6108,Annelida,Polychaeta,Sabellida,Serpulidae,Protula,Protula tubularia,Protula tubularia
6109,Mollusca,Solenogastres,Cavibelonia,Pruvotinidae,Pruvotina,Pruvotina,Pruvotina
6110,Annelida,Polychaeta,Phyllodocida,Hesionidae,Psamathe,Psamathe,Psamathe
3529,Annelida,Polychaeta,Phyllodocida,Hesionidae,Psamathe,Kefersteinia cirrhata,Psamathe fusca
6111,Annelida,Polychaeta,Phyllodocida,Hesionidae,Psamathe,Psamathe cirrata,Psamathe fusca
6112,Annelida,Polychaeta,Phyllodocida,Hesionidae,Psamathe,Psamathe fusca,Psamathe fusca
6125,Annelida,Polychaeta,Phyllodocida,Hesionidae,Psamathe,Psamthe fusca,Psamathe fusca
6113,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Psammechinus,Psammechinus,Psammechinus
6114,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Psammechinus,Psammechinus miliaris,Psammechinus miliaris
6115,Arthropoda,Hexanauplia,Harpacticoida,Pseudotachidiidae,Psammis,Psammis longisetosa,Psammis longisetosa
6116,Annelida,Polychaeta,,Psammodrilidae,Psammodrilus,Psammodrilus balanoglossoides,Psammodrilus balanoglossoides
6117,Arthropoda,Malacostraca,Amphipoda,Eriopisidae,Psammogammarus,Psammogammarus caecus,Psammogammarus caecus
6118,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Psammolyce,Psammolyce,Psammolyce
6120,Annelida,Clitellata,Haplotaxida,Naididae,Psammoryctides,Psammoryctides,Psammoryctides
6121,Annelida,Clitellata,Haplotaxida,Naididae,Psammoryctides,Psammoryctides albicola,Psammoryctides albicola
6122,Annelida,Clitellata,Haplotaxida,Naididae,Psammoryctides,Psammoryctides barbatus,Psammoryctides barbatus
6123,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Psammostyela,Psammostyela delamarei,Psammostyela delamarei
6124,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Psammotopa,Psammotopa phyllosetosa,Psammotopa phyllosetosa
6126,Arthropoda,Insecta,Diptera,Chironomidae,Psectrocladius,Psectrocladius,Psectrocladius
6127,Bryozoa,Gymnolaemata,Ctenostomatida,Clavoporidae,Pseudalcyonidium,Pseudalcyonidium bobinae,Pseudalcyonidium bobinae
6128,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Pseudameira,Pseudameira,Pseudameira
6129,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Pseudameira,Pseudameira crassicornis,Pseudameira crassicornis
6130,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Pseudameira,Pseudameira mixta mixta,Pseudameira mixta mixta
6131,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Pseudameira,Pseudameira perplexa,Pseudameira perplexa
6132,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Pseudamphiascopsis,Pseudamphiascopsis herdmani,Pseudamphiascopsis herdmani
6133,Mollusca,Bivalvia,Pectinida,Pectinidae,Pseudamussium,Pseudamussium peslutrae,Pseudamussium peslutrae
6134,Mollusca,Bivalvia,Pectinida,Pectinidae,Pseudamussium,Pseudamussium septemradiatum,Pseudamussium peslutrae
1519,Mollusca,Bivalvia,Pectinida,Pectinidae,Pseudamussium,Chlamys sulcata,Pseudamussium sulcatum
6136,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Pseudarachna,Pseudarachna hirsuta,Pseudarachna hirsuta
6137,Echinodermata,Asteroidea,Paxillosida,Pseudarchasteridae,Pseudarchaster,Pseudarchaster parelii,Pseudarchaster parelii
6143,Arthropoda,Malacostraca,Isopoda,Bopyridae,Pseudione,Pseudioneinis,Pseudione
6140,Arthropoda,Malacostraca,Isopoda,Bopyridae,Pseudione,Pseudione borealis,Pseudione borealis
6141,Arthropoda,Malacostraca,Isopoda,Bopyridae,Pseudione,Pseudione callianassae,Pseudione callianassae
6142,Arthropoda,Malacostraca,Isopoda,Bopyridae,Pseudione,Pseudione hyndmanni,Pseudione hyndmanni
6144,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya
6145,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya beduina beduina,Pseudobradya beduina beduina
6146,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya minor,Pseudobradya minor
6147,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya pulchella,Pseudobradya pulchella
6148,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma,Pseudocuma
6153,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma Pseudocuma longicorne,Pseudocuma
6155,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma Pseudocuma simile,Pseudocuma
6151,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma (Pseudocuma) ciliatum,Pseudocuma (Pseudocuma) ciliatum
6149,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma longicorne,Pseudocuma (Pseudocuma) longicorne
6150,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma longicornis,Pseudocuma (Pseudocuma) longicorne
6152,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma (Pseudocuma) longicorne,Pseudocuma (Pseudocuma) longicorne
6154,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma (Pseudocuma) simile,Pseudocuma (Pseudocuma) simile
6156,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma simile,Pseudocuma (Pseudocuma) simile
6157,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma similis,Pseudocuma (Pseudocuma) simile
6158,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,,Pseudocumatidae,Pseudocumatidae
6159,Annelida,Polychaeta,Sabellida,Fabriciidae,Pseudofabricia,Pseudofabricia aberrans,Pseudofabricia aberrans
6160,Annelida,Polychaeta,Sabellida,Fabriciidae,Pseudofabriciola,Pseudofabriciola capensis,Pseudofabriciola capensis
6161,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Pseudolaophonte,Pseudolaophonte spinosa,Pseudolaophonte spinosa
6162,Annelida,Polychaeta,,Capitellidae,Pseudoleiocapitella,Pseudoleiocapitella,Pseudoleiocapitella
6163,Annelida,Polychaeta,,Capitellidae,Pseudoleiocapitella,Pseudoleiocapitella fauveli,Pseudoleiocapitella fauveli
6164,Arthropoda,Malacostraca,Cumacea,Leuconidae,Pseudoleucon,Pseudoleucon,Pseudoleucon
6165,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pseudolirius,Pseudolirius kroyeri,Pseudolirius kroyeri
6167,Arthropoda,Hexanauplia,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra
6168,Arthropoda,Hexanauplia,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra longifurcata,Pseudomesochra longifurcata
6170,Arthropoda,Malacostraca,Mysida,Mysidae,Pseudomma,Pseudommaine,Pseudomma
6169,Arthropoda,Malacostraca,Mysida,Mysidae,Pseudomma,Pseudomma affine,Pseudomma affine
6171,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides
6172,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides limbata,Pseudomystides limbata
6173,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides spinachia,Pseudomystides spinachia
6174,Annelida,Polychaeta,,Capitellidae,Pseudonotomastus,Pseudonotomastus southerni,Pseudonotomastus southerni
6175,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Pseudonychocamptus,Pseudonychocamptus koreni,Pseudonychocamptus koreni
6176,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Pseudonychocamptus,Pseudonychocamptus proximus,Pseudonychocamptus proximus
6177,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pseudopallene,Pseudopallene brevicollis,Pseudopallene brevicollis
6179,Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Pseudoparatanais,Pseudoparatanais,Pseudoparatanais
6180,Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Pseudoparatanais,Pseudoparatanais batei,Pseudoparatanais batei
5821,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Pseudopolinices,Polinices nanus,Pseudopolinices nanus
6181,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora,Pseudopolydora,Pseudopolydora
6186,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora,Pseudopolydoras,Pseudopolydora
6182,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora,Pseudopolydora antennata,Pseudopolydora antennata
6183,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora,Pseudopolydora kempi,Pseudopolydora kempi
6184,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora,Pseudopolydora paucibranchiata,Pseudopolydora paucibranchiata
6185,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora,Pseudopolydora pulchra,Pseudopolydora pulchra
6187,Annelida,Polychaeta,Sabellida,Sabellidae,Pseudopotamilla,Pseudopotamilla,Pseudopotamilla
6188,Annelida,Polychaeta,Sabellida,Sabellidae,Pseudopotamilla,Pseudopotamilla reniformis,Pseudopotamilla reniformis
6189,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pseudoprotella,Pseudoprotella,Pseudoprotella
6190,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pseudoprotella,Pseudoprotella phasma,Pseudoprotella phasma
6191,Mollusca,Bivalvia,,Lasaeidae,Pseudopythina,Pseudopythina,Pseudopythina
6192,Mollusca,Bivalvia,,Lasaeidae,Pseudopythina,Pseudopythina macandrewi,Pseudopythina macandrewi
6193,Annelida,Polychaeta,,Scalibregmatidae,Pseudoscalibregma,Pseudoscalibregma,Pseudoscalibregma
6194,Annelida,Polychaeta,,Scalibregmatidae,Pseudoscalibregma,Pseudoscalibregma parvum,Pseudoscalibregma parvum
6195,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pseudosetia,Pseudosetia turgida,Pseudosetia turgida
6196,Arthropoda,Malacostraca,Tanaidacea,Sphyrapodidae,Pseudosphyrapus,Pseudosphyrapus anomalus,Pseudosphyrapus anomalus
6805,Arthropoda,Malacostraca,Tanaidacea,Sphyrapodidae,Pseudosphyrapus,Sphyrapus anomalus,Pseudosphyrapus anomalus
6197,Arthropoda,Malacostraca,Tanaidacea,Sphyrapodidae,Pseudosphyrapus,Pseudosphyrapus serratus,Pseudosphyrapus serratus
6198,Porifera,Demospongiae,Suberitida,Suberitidae,Pseudosuberites,Pseudosuberites,Pseudosuberites
